"RCP","group","variables","coef_value","daic","stderr"
"R8","R8_1","Empominu",0.393125649783736,1331.99939655589,0.265335780024149
"R8","R8_1","Dampstri",0.393125649783736,1075.08865988112,0.265335780024149
"R8","R8_59","Pateglab",0.393125649783736,886.082409371049,0.265335780024149
"R8","R8_24","Entostri",0.389939376243095,1277.09681521968,0.110449475803961
"R8","R8_25b","Allolitt",0.389272390710286,1045.91814171507,0.210399166570606
"R8","R8_9","Coryexim",0.387979754105675,836.838453641623,0.108759435656827
"R8","R8_61","Lomacyli",0.386497375689718,791.55772354677,0.159391925143524
"R8","R8_15","Isopanem",0.385841654180087,1697.65053639005,0.102332411405237
"R8","R8_14","Phylhirt",0.385041947961373,2028.88844409116,0.124497276602773
"R8","R8_106","Lomaobli",0.382767501178811,2448.37328028813,0.244184945357989
"R8","R8_25a","Pultvilo",0.382767501178811,384.265860807317,0.345329661452601
"R8","R8_106","Rytipall",0.382767501178811,398.120216619907,0.244184945357989
"R8","R8_26","Sprespre",0.376896432099887,561.278562517096,0.115637870629829
"R8","R8_39","Perslevi",0.376156549631798,2222.3538523598,0.0867783924713521
"R8","R8_107","Billscan",0.369436456404137,1183.088249214,0.213677113125571
"R8","R8_119","Bankspin",0.369436456404137,2056.42846747231,0.302185071350912
"R8","R8_100","Lomasila",0.369436456404137,2014.29848985778,0.302185071350912
"R8","R8_100","Xantlati",0.369436456404137,1527.76841803104,0.302185071350912
"R8","R8_119","Persaden",0.369436456404137,-17.3874140951296,0.302185071350912
"R8","R8_90","Lambform",0.36703800393611,2216.67321367651,0.146854769542461
"R8","R8_62","Eucaparr",0.364894180949921,667.435829402084,0.202168931912008
"R8","R8_10","Bosshete",0.363587079993484,1143.39087720056,0.162260335902303
"R8","R8_10","Lomaobli",0.363587079993484,2448.37328028813,0.162260335902303
"R8","R8_10","Lomailic",0.363587079993484,765.18940047559,0.162260335902303
"R8","R8_18","Isopanem",0.362966469574609,1697.65053639005,0.0985357419005462
"R8","R8_3","Leptlaev",0.361223750117535,614.131000142369,0.272011872680959
"R8","R8_53","Lomaobli",0.359426198756429,2448.37328028813,0.100133057612067
"R8","R8_7","Burcumbe",0.359144619783075,946.66195375422,0.152304652050901
"R8","R8_113","Bankoblo",0.358196073018571,2039.14250378031,0.183821449267331
"R8","R8_31","Dianrevo",0.357520217735901,1340.22640752962,0.0909313794493192
"R8","R8_14","Smilglyc",0.355655873811211,1211.34499030432,0.124692919044222
"R8","R8_21","Eucapipe",0.350011722664038,1839.60000028709,0.158416091836842
"R8","R8_21","Lepttrin",0.350011722664038,1750.49492178941,0.158416091836842
"R8","R8_37","Petrpulc",0.347732291703423,1352.42524814614,0.122925071391983
"R8","R8_17","Gompvirg",0.346940323401801,546.774887907661,0.120611766597222
"R8","R8_17","Homovirg",0.346940323401801,480.297762737767,0.120611766597222
"R8","R8_72","Leptlaev",0.346205666518844,614.131000142369,0.205117015285391
"R8","R8_15","Hakedact",0.346205666518843,1625.4070564394,0.102558507642695
"R8","R8_120","Pimelini",0.344289440872188,571.703280598424,0.194879391192287
"R8","R8_50","Epacpulc",0.341398403343831,1153.54141987886,0.178297295769728
"R8","R8_57","Leptjuni",0.338487107598346,991.932471076305,0.159832571143559
"R8","R8_34","Acacterm",0.336534865554428,1160.78570526099,0.146126313191739
"R8","R8_109","Lambform",0.333260668069005,2216.67321367651,0.11961303937263
"R8","R8_35a","Hakedact",0.326634259978281,1625.4070564394,0.360673760222241
"R8","R8_35a","Themtria",0.326634259978281,2074.47539678907,0.360673760222241
"R8","R8_90","Bankserr",0.326634259978281,2154.37248077489,0.147244446025903
"R8","R8_35a","Pateseri",0.326634259978281,885.650919489292,0.360673760222241
"R8","R8_19","Lepyscar",0.326634259978281,1507.73292114671,0.441733338077709
"R8","R8_23","Eucanota",0.326634259978281,74.9950281846187,0.441733338077709
"R8","R8_23","Eucapilu",0.326634259978281,367.557623839002,0.441733338077709
"R8","R8_23","Xantglau",0.326634259978281,598.829238007504,0.441733338077709
"R8","R8_116a","Dampstri",0.326634259978281,1075.08865988112,0.624705277661836
"R8","R8_116a","Eucadalr",0.326634259978281,-138.735250479109,0.624705277661836
"R8","R8_116a","Goodbell",0.326634259978281,680.395965959251,0.624705277661836
"R8","R8_116a","Grevlaur",0.326634259978281,4.05567753951931,0.624705277661836
"R8","R8_116a","Hibbserp",0.326634259978281,184.345004904192,0.624705277661836
"R8","R8_116a","Leptcont",0.326634259978281,645.098181736916,0.624705277661836
"R8","R8_116a","Lomasila",0.326634259978281,2014.29848985778,0.624705277661836
"R8","R8_116a","Rhytproc",0.326634259978281,265.753596537667,0.624705277661836
"R8","R8_116a","Sowejunc",0.326634259978281,182.524266445121,0.624705277661836
"R8","R8_7a","Brahspat",0.326634259978281,-135.55450921501,0.624705277661836
"R8","R8_7a","Entostri",0.326634259978281,1277.09681521968,0.624705277661836
"R8","R8_7a","Hypegram",0.326634259978281,271.613529683938,0.624705277661836
"R8","R8_7a","Lomalong",0.326634259978281,1137.80173059076,0.624705277661836
"R8","R8_7a","Pimelini",0.326634259978281,571.703280598424,0.624705277661836
"R8","R8_7a","Podoscan",0.326634259978281,-63.2852757961667,0.624705277661836
"R8","R8_7a","Xanttrid",0.326634259978281,834.365722222501,0.624705277661836
"R8","R8_96","Acaclonf",0.326634259978281,561.705099905642,0.624705277661836
"R8","R8_96","Acaculic",0.326634259978281,1049.16110138086,0.624705277661836
"R8","R8_96","Calytetr",0.326634259978281,388.415887576067,0.624705277661836
"R8","R8_96","Cassglab",0.326634259978281,875.639955157035,0.624705277661836
"R8","R8_96","Diancaer",0.326634259978281,1086.5113328373,0.624705277661836
"R8","R8_96","Leuceric",0.326634259978281,529.240833231652,0.624705277661836
"R8","R8_96","Olaxstri",0.326634259978281,44.2793905072213,0.624705277661836
"R8","R8_96","Schoeric",0.326634259978281,742.107532844317,0.624705277661836
"R8","R8_85","Goodbell",0.326634259978281,680.395965959251,0.312352638830918
"R8","R8_90","Petrpulc",0.326634259978281,1352.42524814614,0.147244446025903
"R8","R8_19","Actimino",0.326634259978281,1976.40973611081,0.441733338077709
"R8","R8_81","Lepttrin",0.326634259978281,1750.49492178941,0.18033688011112
"R8","R8_85","Stylgram",0.326634259978281,315.076971192182,0.312352638830918
"R8","R8_89","Eucastri",0.326634259978281,227.101350495202,0.220866669038855
"R8","R8_19","Chorfast",0.326634259978281,357.644549780549,0.441733338077709
"R8","R8_19","Leucesqu",0.326634259978281,500.244370638071,0.441733338077709
"R8","R8_23","Acacobti",0.326634259978281,756.806983949117,0.441733338077709
"R8","R8_23","Cassglab",0.326634259978281,875.639955157035,0.441733338077709
"R8","R8_23","Epacpulc",0.326634259978281,1153.54141987886,0.441733338077709
"R8","R8_23","Smilglyc",0.326634259978281,1211.34499030432,0.441733338077709
"R8","R8_76","Hibbvest",0.326634259978281,978.882532977302,0.236116401057539
"R8","R8_76","Pateglab",0.326634259978281,886.082409371049,0.236116401057539
"R8","R8_76","Pterescu",0.326634259978281,1597.96019144581,0.236116401057539
"R8","R8_86","Baumrubi",0.326634259978281,203.090660727474,0.441733338077709
"R8","R8_86","Lepyanar",0.326634259978281,-13.0404976537735,0.441733338077709
"R8","R8_14","Bankspin",0.326634259978281,2056.42846747231,0.124941055532367
"R8","R8_89","Goodbell",0.326634259978281,680.395965959251,0.220866669038855
"R8","R8_90","Lomaglau",0.32663425997828,1367.45509214931,0.147244446025903
"R8","R8_89","Petrpulc",0.32663425997828,1352.42524814614,0.220866669038855
"R8","R8_9","Entostri",0.321133600139492,1277.09681521968,0.109207853131003
"R8","R8_37","Perslevi",0.319640263425604,2222.3538523598,0.123174858955811
"R8","R8_63","Eragbrow",0.309911783536354,579.104695935517,0.190788169542898
"R8","R8_33","Acacsuav",0.309098697685229,1399.95875165566,0.13816832260167
"R8","R8_18","Pimelini",0.308661763008827,571.703280598424,0.0989171193834035
"R8","R8_25b","Ariswarb",0.30610395589591,846.729906429187,0.211539823741613
"R8","R8_25b","Dampstri",0.30610395589591,1075.08865988112,0.211539823741613
"R8","R8_53","Xantlati",0.303466093901917,1527.76841803104,0.100544756205538
"R8","R8_26","Borofalc",0.301875474952077,505.101970441743,0.116240307630791
"R8","R8_51","Melasieb",0.300050307235453,1192.37246689671,0.2409760620572
"R8","R8_51","Melathym",0.300050307235453,1115.73513260956,0.2409760620572
"R8","R8_71","Melathym",0.300050307235453,1115.73513260956,0.2409760620572
"R8","R8_51","Panisimi",0.300050307235453,954.122748354564,0.2409760620572
"R8","R8_51","Ptildeut",0.300050307235453,1426.06883129316,0.2409760620572
"R8","R8_24","Lepttrin",0.298384243121444,1750.49492178941,0.111126712360442
"R8","R8_5","Hakedact",0.297934571484137,1625.4070564394,0.177113980398348
"R8","R8_5","Pateglab",0.297934571484137,886.082409371049,0.177113980398348
"R8","R8_5","Perslevi",0.297934571484137,2222.3538523598,0.177113980398348
"R8","R8_5","Lambform",0.297934571484136,2216.67321367651,0.177113980398348
"R8","R8_34","Monoscop",0.297152433173814,1083.25024863528,0.146590891948787
"R8","R8_31","Goodhede",0.296112683312793,1179.9765653518,0.0913545812205747
"R8","R8_31","Lepilate",0.296112683312792,1025.72506819374,0.0913545812205747
"R8","R8_13","Ceraapet",0.295452861537201,35.2380474895359,0.261198915889603
"R8","R8_113","Lindline",0.295452861537201,1119.80909487324,0.184695524664113
"R8","R8_17","Acacsuav",0.293135419105551,1399.95875165566,0.121125489779692
"R8","R8_37","Dillreto",0.291842497537591,1284.83608166016,0.123469791692837
"R8","R8_39","Corygumm",0.291842497537591,2647.75522312233,0.0873063269776953
"R8","R8_39","Pterescu",0.29184249753759,1597.96019144581,0.0873063269776953
"R8","R8_66","Haketere",0.288932090902336,1680.42948854381,0.203331940160721
"R8","R8_115","Bankspin",0.288932090902336,2056.42846747231,0.287554787438926
"R8","R8_115","Entostri",0.288932090902336,1277.09681521968,0.287554787438926
"R8","R8_97","Eucapunc",0.288932090902336,1079.60894920129,0.287554787438926
"R8","R8_97","Hakedact",0.288932090902336,1625.4070564394,0.287554787438926
"R8","R8_97","Lomaobli",0.288932090902336,2448.37328028813,0.287554787438926
"R8","R8_115","Leptrotu",0.288932090902336,285.687869073145,0.287554787438926
"R8","R8_44","Empominu",0.288932090902336,1331.99939655589,0.287554787438926
"R8","R8_97","Xantatki",0.288932090902336,190.24598022908,0.287554787438926
"R8","R8_97","Isopanem",0.288932090902336,1697.65053639005,0.287554787438926
"R8","R8_69","Lomailic",0.288932090902335,765.18940047559,0.287554787438926
"R8","R8_69","Tetrthym",0.288932090902335,638.373519224055,0.287554787438926
"R8","R8_4","Monoscop",0.288932090902335,1083.25024863528,0.287554787438926
"R8","R8_16","Lepttrin",0.286106770267224,1750.49492178941,0.172216896783383
"R8","R8_53","Bankspin",0.285068447569156,2056.42846747231,0.100714266582752
"R8","R8_107","Entostri",0.284529067411466,1277.09681521968,0.21505021801755
"R8","R8_107","Eucagloo",0.284529067411465,380.754846970393,0.21505021801755
"R8","R8_107","Leuclanc",0.284529067411465,801.639174012645,0.21505021801755
"R8","R8_101","Entostri",0.282823494138882,1277.09681521968,0.179164866937853
"R8","R8_36","Baecimbr",0.278961034495002,911.224661755859,0.323943656110167
"R8","R8_60","Lepilate",0.278961034495002,1025.72506819374,0.323943656110167
"R8","R8_8","Epacobtu",0.278961034495002,1246.41087194282,0.323943656110167
"R8","R8_41","Bankaemu",0.278961034495002,1529.56640804853,0.187028957057477
"R8","R8_49","Allodist",0.278961034495002,1361.40985085891,0.323943656110167
"R8","R8_49","Lepyscar",0.278961034495002,1507.73292114671,0.323943656110167
"R8","R8_60","Petrpulc",0.278961034495002,1352.42524814614,0.323943656110167
"R8","R8_8","Cassglab",0.278961034495002,875.639955157035,0.323943656110167
"R8","R8_41","Leptpoly",0.278961034495002,882.385678267299,0.187028957057477
"R8","R8_41","Acaculic",0.278961034495002,1049.16110138086,0.187028957057477
"R8","R8_49","Causpent",0.278961034495002,476.554655556524,0.323943656110167
"R8","R8_26","Pimelini",0.277330923647402,571.703280598424,0.116508156774218
"R8","R8_77","Lomaobli",0.276298194701306,2448.37328028813,0.148936421787062
"R8","R8_77","Angohisp",0.276298194701305,936.40367395047,0.148936421787062
"R8","R8_24","Phylhirt",0.275983835496021,2028.88844409116,0.111363250416352
"R8","R8_33","Bankoblo",0.274351205403246,2039.14250378031,0.138614334423731
"R8","R8_33","Haketere",0.274351205403246,1680.42948854381,0.138614334423731
"R8","R8_33","Leptarac",0.274351205403246,850.798681367364,0.138614334423731
"R8","R8_7","Acacsuav",0.273320077083805,1399.95875165566,0.153363843797677
"R8","R8_106","Dillreto",0.271694745192454,1284.83608166016,0.246232615310082
"R8","R8_106","Phylhirt",0.271694745192454,2028.88844409116,0.246232615310082
"R8","R8_14","Lomaobli",0.269518091628409,2448.37328028813,0.125582558875011
"R8","R8_14","Lomasila",0.269518091628409,2014.29848985778,0.125582558875011
"R8","R8_72","Ricipini",0.268753669942118,894.231346771069,0.206472769984229
"R8","R8_81","Pomaumbe",0.267161702526435,1460.02325941555,0.181307126182759
"R8","R8_53","Perslevi",0.266781799419319,2222.3538523598,0.100899000485325
"R8","R8_17","Pimelini",0.266611389937012,571.703280598424,0.12144190134248
"R8","R8_17","Xantjohn",0.266611389937011,691.004482716711,0.12144190134248
"R8","R8_10","Entostri",0.266163746260062,1277.09681521968,0.16355159519462
"R8","R8_10","Eucascle",0.266163746260061,1063.50390041692,0.16355159519462
"R8","R8_37","Isopanem",0.264304287600798,1697.65053639005,0.123807544440508
"R8","R8_37","Leucmicr",0.264304287600798,1325.00835449973,0.123807544440508
"R8","R8_59","Xantpilo",0.261812561638439,1096.29347332222,0.267959571674411
"R8","R8_102","Burcumbe",0.261812561638439,946.66195375422,0.378952060429638
"R8","R8_102","Cassglab",0.261812561638439,875.639955157035,0.378952060429638
"R8","R8_22","Lomalong",0.261812561638439,1137.80173059076,0.267959571674411
"R8","R8_1","Bankeric",0.261812561638439,2462.86274335983,0.267959571674411
"R8","R8_1","Bankpalu",0.261812561638439,803.299726807433,0.267959571674411
"R8","R8_59","Leptspha",0.261812561638439,132.790612455202,0.267959571674411
"R8","R8_59","Perslevi",0.261812561638439,2222.3538523598,0.267959571674411
"R8","R8_1","Haketere",0.261812561638439,1680.42948854381,0.267959571674411
"R8","R8_21","Pomaumbe",0.257677174888418,1460.02325941555,0.159690167447101
"R8","R8_9","Lomaglau",0.255942446156728,1367.45509214931,0.109880471009318
"R8","R8_109","Platline",0.254758878674696,2361.25968052305,0.120475654430279
"R8","R8_109","Bankoblo",0.254758878674695,2039.14250378031,0.120475654430279
"R8","R8_26","Cassglab",0.252977491085749,875.639955157035,0.116807016383333
"R8","R8_26","Bankoblo",0.252977491085748,2039.14250378031,0.116807016383333
"R8","R8_2","Lindline",0.250912982127698,1119.80909487324,0.183547608291881
"R8","R8_2","Lepyscar",0.250912982127698,1507.73292114671,0.183547608291881
"R8","R8_116","Poa.sieb",0.2475893786943,260.348734352423,0.296704218082355
"R8","R8_52","Gleidica",0.2475893786943,663.247927954041,0.296704218082355
"R8","R8_52","Grevacan",0.2475893786943,-11.1809136965153,0.296704218082355
"R8","R8_116","Goodbell",0.2475893786943,680.395965959251,0.296704218082355
"R8","R8_116","Lepyscar",0.2475893786943,1507.73292114671,0.296704218082355
"R8","R8_52","Epacpalu",0.2475893786943,117.463756096279,0.296704218082355
"R8","R8_61","Xantglau",0.245030686957267,598.829238007504,0.1612209532989
"R8","R8_63","Lomamulm",0.243960147433396,1074.790150985,0.192046081501444
"R8","R8_63","Angobake",0.243960147433395,1038.56485263601,0.192046081501444
"R8","R8_5","Eucapipe",0.24134935598543,1839.60000028709,0.178149881111854
"R8","R8_14","Diancaer",0.24134935598543,1086.5113328373,0.125970989001769
"R8","R8_5","Entostri",0.24134935598543,1277.09681521968,0.178149881111854
"R8","R8_5","Lepttrin",0.241349355985429,1750.49492178941,0.178149881111854
"R8","R8_5","Tetrthym",0.241349355985429,638.373519224055,0.178149881111854
"R8","R8_17","Lepttrin",0.240300684570685,1750.49492178941,0.121795596035277
"R8","R8_17","Acaculic",0.240300684570685,1049.16110138086,0.121795596035277
"R8","R8_83","Acaclini",0.239981027153412,1457.70161781396,0.098382471389542
"R8","R8_33","Corygumm",0.239981027153411,2647.75522312233,0.139133825338873
"R8","R8_37","Hakedact",0.236993719978779,1625.4070564394,0.124186155824793
"R8","R8_77","Petrsess",0.236610545698806,606.208396096477,0.149583007722701
"R8","R8_9","Hoveline",0.234502323951924,1044.26248990446,0.110149961997615
"R8","R8_16","Hypofast",0.232889277039086,736.043603558962,0.173207106256127
"R8","R8_55","Cyatdian",0.231820275100731,1751.9104839295,0.0802436860836633
"R8","R8_7","Hibbempm",0.231313002470402,747.585391160815,0.154080775738847
"R8","R8_53","Phylhirt",0.230504777287306,2028.88844409116,0.101312340679771
"R8","R8_109","Eucahaem",0.229014823807231,1443.01690444495,0.120835162707774
"R8","R8_78","Dillrupe",0.225351486825962,-123.182758462718,0.477037013143007
"R8","R8_42","Goodhede",0.225351486825962,1179.9765653518,0.477037013143007
"R8","R8_42","Hoveline",0.225351486825962,1044.26248990446,0.477037013143007
"R8","R8_78","Lomalong",0.225351486825962,1137.80173059076,0.477037013143007
"R8","R8_98","Lomasila",0.225351486825962,2014.29848985778,0.477037013143007
"R8","R8_98","Themtria",0.225351486825962,2074.47539678907,0.477037013143007
"R8","R8_101","Pateseri",0.225351486825962,885.650919489292,0.180303043278492
"R8","R8_101","Petrcane",0.225351486825962,783.545981534256,0.180303043278492
"R8","R8_114","Entostri",0.225351486825962,1277.09681521968,0.213337437834245
"R8","R8_48","Baeclini",0.225351486825962,641.062543915995,0.337316106870396
"R8","R8_98","Anisaven",0.225351486825962,994.598386036761,0.477037013143007
"R8","R8_98","Entostri",0.225351486825962,1277.09681521968,0.477037013143007
"R8","R8_3","Kunzambi",0.225351486825962,483.717963823529,0.27541744795153
"R8","R8_3","Woolpung",0.225351486825962,807.737582689441,0.27541744795153
"R8","R8_47","Dianrevo",0.225351486825962,1340.22640752962,0.238518506571503
"R8","R8_48","Dampstri",0.225351486825962,1075.08865988112,0.337316106870396
"R8","R8_42","Dampstri",0.225351486825961,1075.08865988112,0.477037013143007
"R8","R8_78","Causflex",0.225351486825961,1596.14251566733,0.477037013143007
"R8","R8_42","Lindline",0.225351486825961,1119.80909487324,0.477037013143007
"R8","R8_48","Hakedact",0.225351486825961,1625.4070564394,0.337316106870396
"R8","R8_76","Bankspin",0.225351486825961,2056.42846747231,0.238518506571503
"R8","R8_76","Pultvilo",0.225351486825961,384.265860807317,0.238518506571503
"R8","R8_98","Lomaglau",0.225351486825961,1367.45509214931,0.477037013143007
"R8","R8_48","Leptjuni",0.225351486825961,991.932471076305,0.337316106870396
"R8","R8_3","Monoelli",0.225351486825961,490.265396484851,0.27541744795153
"R8","R8_18","Cyatdian",0.220365631460954,1751.9104839295,0.0998412341534155
"R8","R8_34","Causflex",0.219887860038128,1596.14251566733,0.147820446630242
"R8","R8_54","Bossneo.",0.218592490810475,253.838368557422,0.164452570488262
"R8","R8_41","Angocost",0.216491984456879,2020.92146559404,0.18835440521355
"R8","R8_41","Corygumm",0.216491984456879,2647.75522312233,0.18835440521355
"R8","R8_62","Anisaven",0.21486206380487,994.598386036761,0.205012495700442
"R8","R8_66","Melanodo",0.214862063804869,1688.45874520038,0.205012495700442
"R8","R8_17","Schoeric",0.214176773635223,742.107532844317,0.122185105861648
"R8","R8_14","Acacterm",0.213395679614112,1160.78570526099,0.126401902105356
"R8","R8_14","Corygumm",0.213395679614111,2647.75522312233,0.126401902105356
"R8","R8_14","Platline",0.213395679614111,2361.25968052305,0.126401902105356
"R8","R8_15","Lomasila",0.211890195613781,2014.29848985778,0.103921838501972
"R8","R8_37","Actimino",0.209881280142971,1976.40973611081,0.124603978306528
"R8","R8_90","Dampstri",0.208755482737067,1075.08865988112,0.149055442527968
"R8","R8_81","Hibbempm",0.208755482737066,747.585391160815,0.182554888789133
"R8","R8_31","Eucapunc",0.206289335696885,1079.60894920129,0.0922731254015598
"R8","R8_120","Hibbfasc",0.20592855341919,487.924467034211,0.197598122215384
"R8","R8_120","Cassglab",0.205928553419189,875.639955157035,0.197598122215384
"R8","R8_109","Angohisp",0.203440294295045,936.40367395047,0.121228331321875
"R8","R8_100","Hakesali",0.201940696360326,138.529386136711,0.307029022598577
"R8","R8_119","Micreric",0.201940696360326,766.639061188158,0.307029022598577
"R8","R8_100","Entostri",0.201940696360326,1277.09681521968,0.307029022598577
"R8","R8_100","Eucaplan",0.201940696360326,472.085352719937,0.307029022598577
"R8","R8_119","Cassglab",0.201940696360326,875.639955157035,0.307029022598577
"R8","R8_119","Dampsylv",0.201940696360326,-1.65921055041292,0.307029022598577
"R8","R8_119","Monoscop",0.201940696360326,1083.25024863528,0.307029022598577
"R8","R8_119","Pimelini",0.201940696360326,571.703280598424,0.307029022598577
"R8","R8_100","Perstenu",0.201940696360326,311.033673475658,0.307029022598577
"R8","R8_119","Allolitt",0.201940696360326,1045.91814171507,0.307029022598577
"R8","R8_61","Calllins",0.199262336598792,287.92188785655,0.162141626213308
"R8","R8_40","Grevbuxi",0.198227940556109,1407.94846934966,0.190938511133744
"R8","R8_77","Phylphyl",0.197339421458005,828.885425898436,0.150328996583084
"R8","R8_39","Lomasila",0.196390707689933,2014.29848985778,0.0882661274142623
"R8","R8_51","Burcumbe",0.19589183295023,946.66195375422,0.243823287602305
"R8","R8_51","Xantfulv",0.19589183295023,1044.77994584014,0.243823287602305
"R8","R8_71","Leptjuni",0.19589183295023,991.932471076305,0.243823287602305
"R8","R8_71","Melasieb",0.19589183295023,1192.37246689671,0.243823287602305
"R8","R8_53","Allolitt",0.19456605307081,1045.91814171507,0.101781657924314
"R8","R8_72","Hypofast",0.193115294128919,736.043603558962,0.208362981291564
"R8","R8_72","Isopanem",0.193115294128918,1697.65053639005,0.208362981291564
"R8","R8_15","Platline",0.193115294128918,2361.25968052305,0.104181490645782
"R8","R8_31","Arisvaga",0.191521005223616,986.147942069141,0.0924565133722428
"R8","R8_2","Haketere",0.191521005223615,1680.42948854381,0.184913026744485
"R8","R8_7","Entostri",0.189760771952465,1277.09681521968,0.154911790505664
"R8","R8_12","Dianrevo",0.185626758862366,1340.22640752962,0.401209969032556
"R8","R8_12","Eucaross",0.185626758862366,-17.2255400323507,0.401209969032556
"R8","R8_12","Pateseri",0.185626758862366,885.650919489292,0.401209969032556
"R8","R8_94","Gonomicr",0.185626758862366,566.498060658422,0.401209969032556
"R8","R8_94","Lepttena",0.185626758862366,1416.07630198744,0.401209969032556
"R8","R8_94","Selaulig",0.185626758862366,871.134887505315,0.401209969032556
"R8","R8_5","Platline",0.185626758862366,2361.25968052305,0.179426552801476
"R8","R8_12","Leucmuti",0.185626758862366,345.834262196474,0.401209969032556
"R8","R8_12","Podoilic",0.185626758862366,604.0456105908,0.401209969032556
"R8","R8_5","Lomailic",0.185626758862365,765.18940047559,0.179426552801476
"R8","R8_67","Calllins",0.185626758862365,287.92188785655,0.401209969032556
"R8","R8_67","Ptildeut",0.185626758862365,1426.06883129316,0.401209969032556
"R8","R8_94","Callpach",0.185626758862365,386.360864751378,0.401209969032556
"R8","R8_12","Persline",0.185626758862365,2082.35955623927,0.401209969032556
"R8","R8_34","Isopanem",0.181835595225486,1697.65053639005,0.148573762615015
"R8","R8_109","Entostri",0.178012553662403,1277.09681521968,0.121654088042191
"R8","R8_13","Grevoleo",0.173603722390384,766.26401853699,0.26500368597243
"R8","R8_113","Cassglab",0.173603722390383,875.639955157035,0.187385903390536
"R8","R8_113","Xantresi",0.173603722390383,592.780711883126,0.187385903390536
"R8","R8_33","Cyatdian",0.172139412924236,1751.9104839295,0.140378727125096
"R8","R8_83","Billscan",0.172139412924236,1183.088249214,0.099262749884491
"R8","R8_54","Pateseri",0.171568689719432,885.650919489292,0.165507750032874
"R8","R8_54","Leucmela",0.171568689719432,216.394678571014,0.165507750032874
"R8","R8_54","Dampstri",0.171568689719432,1075.08865988112,0.165507750032874
"R8","R8_90","Acacsuav",0.170268936272867,1399.95875165566,0.149851313511958
"R8","R8_90","Perslevi",0.170268936272867,2222.3538523598,0.149851313511958
"R8","R8_50","Angocost",0.16870434278347,2020.92146559404,0.181688911822963
"R8","R8_101","Hakedact",0.16870434278347,1625.4070564394,0.181688911822963
"R8","R8_27","Baeclini",0.16870434278347,641.062543915995,0.181688911822963
"R8","R8_27","Bankeric",0.16870434278347,2462.86274335983,0.181688911822963
"R8","R8_27","Lepilimi",0.16870434278347,780.294700201192,0.181688911822963
"R8","R8_24","Syncglom",0.166044332236147,790.620940038008,0.112900284117199
"R8","R8_106","Monoscop",0.164373954764417,1083.25024863528,0.249584656765843
"R8","R8_25a","Epacpulc",0.164373954764417,1153.54141987886,0.352966006558489
"R8","R8_25a","Monoscop",0.164373954764417,1083.25024863528,0.352966006558489
"R8","R8_25a","Acaclonf",0.164373954764417,561.705099905642,0.352966006558489
"R8","R8_106","Bossobco",0.164373954764417,1077.23357146977,0.249584656765843
"R8","R8_77","Corygumm",0.158402277833264,2647.75522312233,0.151169539483028
"R8","R8_77","Pateseri",0.158402277833264,885.650919489292,0.151169539483028
"R8","R8_41","Leuclept",0.154954779442546,1081.5716842372,0.189982923553917
"R8","R8_41","Lepttrin",0.154954779442546,1750.49492178941,0.189982923553917
"R8","R8_41","Dillreto",0.154954779442546,1284.83608166016,0.189982923553917
"R8","R8_41","Lomalong",0.154954779442546,1137.80173059076,0.189982923553917
"R8","R8_57","Melathym",0.15395199009565,1115.73513260956,0.163200854163012
"R8","R8_55","Grevbuxi",0.153221317910762,1407.94846934966,0.0811124367653999
"R8","R8_109","Acacsuav",0.152710235124432,1399.95875165566,0.122111540959562
"R8","R8_18","Cassglab",0.151132538221429,875.639955157035,0.100812717497206
"R8","R8_18","Hakedact",0.151132538221428,1625.4070564394,0.100812717497206
"R8","R8_85","Austpube",0.151132538221428,827.195608117575,0.318797804402278
"R8","R8_85","Monoscop",0.151132538221428,1083.25024863528,0.318797804402278
"R8","R8_89","Lepivisi",0.151132538221428,559.873345562988,0.225424089320234
"R8","R8_81","Bankspin",0.151132538221428,2056.42846747231,0.184057998188717
"R8","R8_89","Schovill",0.151132538221428,141.180703331316,0.225424089320234
"R8","R8_25b","Cassglab",0.146221718838473,875.639955157035,0.215710840228136
"R8","R8_34","Lomaglau",0.144070235485212,1367.45509214931,0.149413811917454
"R8","R8_34","Billscan",0.144070235485212,1183.088249214,0.149413811917454
"R8","R8_34","Entostri",0.144070235485212,1277.09681521968,0.149413811917454
"R8","R8_39","Lepttrin",0.142791174739625,1750.49492178941,0.0889622684721564
"R8","R8_115","Grevline",0.142089240756235,353.373960824319,0.292961585454951
"R8","R8_115","Petrsess",0.142089240756235,606.208396096477,0.292961585454951
"R8","R8_4","Persline",0.142089240756235,2082.35955623927,0.292961585454951
"R8","R8_4","Phylhirt",0.142089240756235,2028.88844409116,0.292961585454951
"R8","R8_4","Pomaumbe",0.142089240756235,1460.02325941555,0.292961585454951
"R8","R8_66","Entostri",0.142089240756235,1277.09681521968,0.207155123702358
"R8","R8_69","Monoscop",0.142089240756235,1083.25024863528,0.292961585454951
"R8","R8_97","Lomaglau",0.142089240756235,1367.45509214931,0.292961585454951
"R8","R8_97","Pomaumbe",0.142089240756235,1460.02325941555,0.292961585454951
"R8","R8_62","Lomacyli",0.142089240756235,791.55772354677,0.207155123702358
"R8","R8_62","Isopanem",0.142089240756235,1697.65053639005,0.207155123702358
"R8","R8_66","Melasieb",0.142089240756235,1192.37246689671,0.207155123702358
"R8","R8_62","Dillreto",0.142089240756235,1284.83608166016,0.207155123702358
